Country,Region,Year,Water Source Type,Water Treatment Method,Contaminant Level (ppm),pH Level,Turbidity (NTU),Dissolved Oxygen (mg/L),Nitrate Level (mg/L),Lead Concentration (µg/L),Bacteria Count (CFU/mL),Diarrheal Cases,Cholera Cases,Typhoid Cases,Infant Mortality Rate,Access to Clean Water (%),Sanitation Coverage (%),GDP per Capita,Healthcare Access Index,Urbanization Rate,Rainfall,Temperature,Population Density
Country B,Central,2022,River,Filtration,74.1867348572211,8.749368040240087,4.769827137998968,4.169472567303762,34.3050867379713,15.116188794689336,353,24,15,21,9.8354143118689,91.97917873036434,75.53008851032394,4379.972727987682,2.49565723270182,79.3941863638662,914.9560142393821,12.178087307479663,4584.542730315403
Country A,South,2018,River,Boiling,98.71030379879488,8.32383231862649,9.440114812687037,10.870424139995835,34.13714031212518,4.717208517064875,20,65,7,8,49.528717167659345,86.77556061897874,58.50228160992053,4072.3019155102174,75.45528402857367,35.980599918577965,1227.9197998552431,12.31892398227049,106.25783430842877
Country A,South,2022,Piped,Filtration,53.05601231045285,5.208894203773046,1.6862708925784364,6.3139817734851995,30.488030703449,16.16471709201063,484,104,16,16,49.08480101278212,84.23870553891585,90.68045760709543,5310.270193068317,26.5708853305455,85.44752655183684,1252.1393871135183,17.618124035418834,1705.7408169789474
Country B,South,2019,River,Filtration,3.6459289493840363,7.005330356589794,3.1335372299334163,6.9342493305647475,15.918253332781362,14.322230885186002,261,70,7,23,10.659586355280421,63.902392026963454,71.43301670467986,1930.7984976250177,25.428335517732936,19.505917928959285,1619.9896638253902,22.288742443294616,2707.8910248939483
Country C,South,2020,Well,Boiling,3.512628600096457,5.31294378990932,6.480926772282123,9.921418477180728,35.20224428928476,19.997449458448262,464,107,15,3,11.744490783313832,60.52386155370418,32.624458752468854,17264.986794817967,75.94786668804127,77.1354690622256,719.3092739134025,39.590265096350976,4161.092363258256
Country A,Central,2023,River,Chlorination,3.686652366096499,8.195222823880624,9.844470827566163,9.286860972772013,16.743255156123272,5.247129670393271,474,97,13,18,45.65826224719324,67.4467027712632,43.19047517308975,1486.3670896253475,30.55789715224574,30.154890352097024,1790.2026964503993,26.34320197663269,25.547582747757833
Country C,West,2021,Lake,Chlorination,5.0718706829348985,8.67306828503182,3.271335093562496,11.735468217143254,43.6277550358302,6.873587683224218,33,52,12,17,7.989244738884188,75.38366342943854,41.35435070318204,12366.3634829367,79.78425821802708,65.60090069531317,2260.1689593680394,32.089237543622936,4420.254897954836
Country B,North,2019,Spring,Filtration,29.244429218276537,7.900210967414992,0.19534805674962907,11.130803924112811,12.169641566830657,15.274738278112881,137,2,9,28,15.896622112585135,67.6985205180045,38.97839083625071,11120.35565369662,75.60533905051669,88.73990902209586,1517.4165740299213,19.35408961291633,2654.2463556769667
Country B,Central,2018,Spring,Chlorination,74.73798468870818,6.471535221001625,3.553643357486137,9.965097355946956,46.68174095701675,2.674280130757858,161,9,15,15,21.255298155466317,82.3251834483566,58.18476307495243,3441.6885862994895,73.32019715176817,14.610505764103765,1180.9936733436627,23.35516374330563,4088.488158940422
Country A,East,2022,River,Filtration,55.37590626040517,7.041654148005605,6.968939481435513,6.80921623196261,46.64472161055946,11.066187862163577,103,42,19,7,26.54350237396685,51.45263818082486,93.87149361676552,4772.9073838070635,5.312256251677372,61.438214248592764,2049.190731810313,39.30842154044857,4460.89729410318
Country A,North,2022,Lake,Filtration,22.311525881463368,8.485531310188811,5.468933830301235,5.600130478987182,20.30708913448934,9.410129853415633,336,37,2,9,41.26286609938817,87.15325106614388,76.28585426024372,14191.116594573612,82.54139089868764,74.91238408230244,1834.0507269008108,25.1348331849009,503.25940333709474
Country B,South,2023,Piped,Boiling,93.94210104557679,5.2762789041862685,9.440237622373091,2.1958815567607552,28.715175247177488,8.221205042121403,163,13,19,24,16.26771992317137,61.14967958767946,32.92571736630833,15168.392672781178,56.94502134434533,34.79765177599384,1594.205861064033,26.364564770452624,4431.05390667914
Country B,East,2018,Lake,Boiling,63.31193845363012,7.459926001176674,1.6686926920292322,10.880479560490462,26.107132716071018,17.286964717206484,292,60,9,21,20.861689793209965,46.06050245897413,55.38876364445169,13747.80818173707,82.04194733519489,84.70590702459086,2670.685013465085,24.42606908515306,1774.6368422594485
Country B,Central,2019,Spring,Chlorination,77.08216851422507,6.606014034944069,4.403777592185584,8.959446353516636,44.283189083194365,15.572039559495483,9,17,15,12,37.703118729604576,65.59837134226757,58.76924136753024,1288.180390791792,99.5483977639374,85.17550189927223,2686.995105464282,38.48788676360731,3155.174937469978
Country B,North,2020,Spring,Boiling,17.318291268332697,5.918868625910723,8.513322393460887,9.849791786805866,44.64930656136214,8.381200190363101,476,97,11,11,3.073209563874013,89.9243921342393,31.389433295461473,13453.326848867006,78.08508514909165,83.67846788251255,2971.421632294668,31.39179619003026,4261.537152664345
Country C,West,2021,Well,Chlorination,85.69430134537835,7.507733065772115,9.00094515793687,9.571417013785753,43.975296070901706,19.82595742725578,73,19,17,17,24.120567457678142,52.07972183301234,60.311324297257016,1582.1366885246252,39.48227118077644,70.66497088842348,709.0791552402874,17.41850099401518,133.6573592447549
Country A,East,2023,Well,Chlorination,69.24856197824427,5.963221804183477,9.054493029762638,10.228537898585031,29.375204644259185,6.0807117230758205,56,26,19,4,48.01774198320913,67.34785698788521,79.32067211656613,17918.158695831335,20.199117971405435,69.17257899782496,713.4697767070173,19.57424329498853,1535.1032486590582
Country B,South,2021,Well,UV,14.376055637695917,6.507457374157848,6.801812002652152,10.315847018241838,26.99441469351908,5.065318426289238,23,55,9,13,6.696149957507397,52.255274052109044,82.907519461849,7838.541374490017,45.03931008065676,81.10450330089088,2641.161632565604,20.864492129778345,2524.042219664062
Country A,North,2021,Spring,Filtration,54.37547929641015,5.327159031004231,4.942661147202707,7.1145103635404565,42.976952168811344,4.078852715526578,124,69,9,19,27.589281787829563,40.57055434876635,54.10124499246576,10718.903684720728,0.4788968314661801,84.26851260337078,1098.6870232138406,23.536378085788108,4642.2192627650265
Country B,West,2019,Well,Boiling,17.979573770359835,5.455365068596387,0.7815423282237399,7.454932315518981,41.88254727325882,4.34483436571516,131,61,3,21,44.54593703700259,44.64755846421298,49.7102383273337,16402.72287761821,29.658608284784215,29.07452837816143,1109.1750545051204,38.334193449230014,1069.4936458949755
Country A,West,2018,Piped,Boiling,54.7874196908833,6.793309904169558,0.16126598527483438,10.660311357410212,27.929783542127645,2.355781748616428,149,18,11,6,38.325228278036654,86.75917963314421,93.96971174273502,19921.023555928397,62.94371576519758,52.58792651796177,2500.4710435646766,27.67729419037245,3816.9876978670345
Country B,South,2019,Lake,Boiling,34.33496303941982,5.088236006149261,8.314247437419569,10.53995170889361,5.413644479419971,3.9050964036752522,174,44,5,4,25.86205780413671,60.11343784704482,71.05629649731657,6491.859691814883,73.34327238211674,38.47728266583077,2484.866680465848,15.311665769716338,3106.2667548433988
Country C,Central,2020,Well,None,34.928752178604974,8.213933537079132,1.8677510896754934,5.092306503164521,1.3208793807228114,7.261372143174503,170,2,9,19,38.803216244053836,89.34425655719531,38.94156286263807,15269.129619322035,61.961097179196024,37.66905832893955,2000.3010928942251,21.14014121948669,423.72865050366545
Country C,Central,2018,Lake,Chlorination,67.99457042577919,8.752297999034933,6.559457568560441,5.914491738802646,3.7443422813997262,8.962488324123868,410,53,9,5,29.49566914563062,89.56708935077472,67.43604926397845,15095.899695198068,12.410738192802672,49.056297935620904,2588.385146671861,26.29678513050487,4793.923983123782
Country C,South,2021,Piped,None,53.09498739038864,6.331492867197538,1.358148263234622,4.019225209251077,21.684029351788276,10.080804228216158,411,38,1,5,31.134727335040637,87.81617534248906,56.76973313379399,8847.781171205945,46.17739654952124,44.18497896590971,2849.0840446631073,20.43461871346078,325.9355479031619
Country A,Central,2021,Piped,Boiling,56.53384942166011,5.588421784224969,1.311539787848518,4.881781222755152,47.26540241853113,5.013068355221795,38,6,6,3,6.957070057640596,97.28243582046545,83.64221541979187,10886.304142922654,59.041670935719296,24.427450103171306,2286.2783789809387,33.95085039543076,2531.335103409941
Country C,South,2022,Piped,UV,27.253683003996876,5.246466000768759,7.517154260030169,7.528284059318516,0.6660067340141185,18.293812475231704,32,74,1,23,32.65535152195605,79.80306663461586,35.40806240233948,14007.054262876387,51.29384684040635,19.00173605856928,1603.5499078811526,25.234382310494393,2149.5432190635984
Country A,Central,2021,Well,None,73.65587244700963,7.108068387029538,6.599343800322902,3.351693488703154,36.61237881701492,1.2422871010549486,488,82,19,28,19.276083529789993,48.02370218933351,79.2155999700291,1888.920899434218,87.05978764403072,54.201998831041976,1629.1574635750685,17.331876119640537,2606.9189509216753
Country B,Central,2021,Lake,Chlorination,58.185052924437656,7.903121110345097,6.105317994397149,5.872244867901589,17.355705931554375,10.493177594741292,368,99,0,12,7.364654900547468,95.69341668893205,61.89387373025556,5865.961059767763,32.775305773099404,37.408054115311515,1786.3841916882482,15.206973081640331,567.1712315787306
Country A,East,2022,Piped,UV,64.66036029773214,8.455119199571605,4.854886123546849,3.0525509421995105,46.90233990455574,18.43116882289867,367,103,13,6,44.4077259173665,47.24272059046309,73.76090209727298,16870.311237711823,11.702647737013827,15.737577342435367,2218.544768254207,38.036305974974596,3999.8130729640434
Country A,Central,2019,Well,UV,45.795199260349825,7.46479054969148,3.3036504077798234,8.617117336988269,0.3584338846246815,10.129583473930152,487,103,8,9,10.725474410135776,56.29377429160193,59.229444935402135,7429.468529968861,4.504685615503123,84.33564566512209,2556.1630498191575,23.83632125360628,1190.909620724026
Country B,West,2020,Lake,Chlorination,47.8260135569031,6.992992821134337,2.3065323314921358,7.005170308645778,2.5003352343101692,1.944330350878336,297,45,14,13,44.35936993479728,96.73283624745503,38.872491986483695,8656.72182696511,31.140883728935222,23.49405212008169,2973.6349769694543,23.178232021702208,2576.046702133084
Country B,South,2018,Piped,UV,43.93547131423853,8.235365019246608,4.236904763662014,7.557632588256022,31.023709111917736,8.830155657835908,305,47,18,29,33.04256384153065,60.197136609744184,52.75315865288316,1309.9587237451476,36.88379956410125,40.277188172007364,1619.3957023247635,22.433566654936442,2335.096860174734
Country A,South,2022,River,None,20.098454519972098,5.6000989258288145,8.990131560689173,7.243152043463821,39.34619118295054,8.065224446071804,283,26,9,15,48.09254898322946,48.56834795569277,74.7202237987313,11020.259690975077,0.9692885939136753,56.41387919663896,1592.5652309082132,31.093713439038105,4524.491631907577
Country A,East,2019,Lake,Boiling,13.795377169171374,5.238102256330561,7.563064771817012,7.80649468238323,6.959279191958817,7.164660499633921,114,7,12,21,36.27920417570423,77.37494025300006,35.816818972421075,1767.6037236025782,29.90643267238976,53.504156167977435,1204.2645304309422,33.84982174070582,2056.6017835199373
Country B,East,2019,Lake,UV,88.21961594268446,8.398938961122663,9.199774034668202,10.92481474994539,8.383774416864254,12.555267445067235,153,22,1,8,22.34431858670069,83.92247546242066,42.89161711436099,5037.808899323583,71.74609806827887,69.38269865356285,1233.1118805251526,27.968340028844146,1357.533057688099
Country A,North,2021,River,None,64.97225740910193,5.56995493740167,3.0129588927246953,11.012954333655777,10.759699972080512,12.23774097350308,11,35,13,24,32.26758296603157,57.31479956422636,39.771324826802015,1118.6896246868362,84.97661739496478,40.460829322306836,995.0572397633985,12.315262289118223,1800.4306569706807
Country A,North,2021,Spring,Boiling,31.92563448676411,5.287858036935113,8.798661727393608,7.870033581256554,1.6827367142473681,10.53908339805265,78,51,7,18,34.22139416260359,71.24693553153395,67.56230721560505,7905.997477230871,33.50117760707085,44.90348926310225,1117.831132557234,19.732011762337876,3494.611749928698
Country C,West,2018,River,Boiling,35.3403082204916,5.793897494965707,0.894962804419841,9.187217966350373,24.329891056789194,4.915709608994816,349,116,1,26,49.4571018892521,64.02483031687396,81.55875151674684,5347.667425291724,58.76716186079379,72.58313094887711,2849.0796447231664,20.61627403673628,3951.630340216648
Country B,East,2020,River,Boiling,0.8577900251469206,6.134030789179414,8.006201622719036,6.503163612960007,35.5226502351815,4.1346733950317915,109,15,7,16,35.6206783034137,52.169574306844474,52.84293891569274,4523.82533741652,93.57066019958754,72.97273051278924,2438.910111401257,29.434358502164972,4805.15315544671
Country B,West,2019,Piped,Chlorination,85.53463719494594,6.974690668045562,8.827964037078072,3.2848691817551416,33.018565518613364,2.235309459582855,286,76,18,13,27.145495706354893,99.60881194310711,80.17873433077128,18395.470598415995,1.8447404989627825,80.63632336133017,1988.0619813027606,18.615712814235323,3117.0085168063415
Country A,West,2020,Spring,UV,91.44683659621215,8.842455153425844,1.9659389984801867,2.5083149240564513,11.172486107189334,5.314364013727828,180,26,19,0,33.59454999360114,51.42480100763683,61.3404287242934,17289.460907648474,72.71057805724458,24.1609180768228,1125.3599261171498,17.10381869059808,727.7161532589407
Country B,Central,2023,Lake,Chlorination,96.90846861538937,7.395190531615665,3.8460727537858763,4.135014864478721,36.60288149909493,0.1518102874321947,278,22,0,7,44.022871242800875,75.15881902316008,36.43621223951565,19825.90329446376,21.718895811365734,66.60241118894714,1853.1725011987157,36.41471294973728,3800.253195394509
Country A,East,2019,Piped,Boiling,2.439895549718729,8.897823254252993,0.6725258097449771,4.480061954280951,44.75565944770144,4.408928117326944,152,41,6,10,23.258568090867566,65.36377047382345,79.91180866150842,14744.33898841442,34.165831680900915,51.221023475267664,1155.10356202299,10.61678178258277,4954.074312687331
Country A,East,2021,River,Chlorination,53.72820001672888,5.620194122089034,4.018047454479211,4.99046810683725,8.497877488527639,6.272699540353203,153,8,12,12,6.614603960052618,98.50803484813578,58.6307007194122,2100.7818188214915,99.3813596870943,28.436677593985806,1316.5587382914118,17.265511437642047,222.0781278227476
Country C,North,2019,Lake,Chlorination,48.69180472843819,6.6912018511533615,9.77501491431755,9.559006094059942,31.611305663015298,3.9198404533159215,202,11,13,24,49.31554659851554,96.72876579897837,73.89661096677577,1800.5043735678632,43.602144251453325,14.105873802455386,589.3222729466422,12.58288189720699,50.12364789807339
Country B,South,2018,Piped,Boiling,71.48789970757838,8.569928429203715,1.4542070692102527,6.372287194085517,32.05258642765425,8.054228321879489,374,93,1,12,3.6406524351372873,54.37803970250438,36.36144144235624,16996.396783202144,63.944531160746955,64.67531700402122,2435.7622794183308,22.802533287240898,2632.509881869299
Country B,North,2021,River,Filtration,87.08070905490463,6.788393540857205,5.958125056940171,7.74959104239676,36.505455447928306,17.867853435622486,299,17,0,17,45.232784805962325,61.24434049478582,65.04662000164785,3729.711178689109,2.212928453171459,58.13248857003667,2378.628111477048,21.201552175760433,541.2724090998427
